TheTime,CH6,CH7,output,CH0,CH1,CH2
42544.01574080,0.03777428,0.1733269,,-0.002405566,0.2632955,0.2728921
42544.01585654,0.03957365,0.1733269,,-0.001202979,0.2656946,0.2752913
42544.01597228,0.03957365,0.1733269,,-0.002405566,0.2686936,0.2776904
42544.01608859,0.03957365,0.1715275,,-0.001202979,0.2698932,0.2770906
42544.01620376,0.03837407,0.1715275,,-0.001202979,0.2590969,0.2674940
42544.01631950,0.03957365,0.1715275,,-0.002405566,0.2620959,0.2692934
42544.01643524,0.04077324,0.1733269,,-0.001202979,0.2674940,0.2746915
42544.01655098,0.04137303,0.1709277,,-0.001202979,0.2590969,0.2686936
42544.01666730,0.04017344,0.1733269,,-0.001202979,0.2590969,0.2668942
42544.01678246,0.04077324,0.1733269,,-0.001202979,0.2590969,0.2674940
42544.01689878,0.04137303,0.1733269,,-0.001202979,0.2596967,0.2674940
42544.01701452,0.04137303,0.1733269,,-0.001202979,0.2602965,0.2698932
42544.01712968,0.04017344,0.1733269,,-0.001202979,0.2596967,0.2668942
42544.01724542,0.04017344,0.1709277,,-0.002405566,0.2704929,0.2782902
42544.01736080,0.03897386,0.1733269,,-0.001202979,0.2596967,0.2692934
42544.01747712,0.04017344,0.1727271,,-0.001202979,0.2608963,0.2704929
42544.01759286,0.04017344,0.1733269,,-0.001202979,0.2596967,0.2680938
42544.01770802,0.04017344,0.1739267,,-0.001202979,0.2584971,0.2674940
42544.01782434,0.04077324,0.1733269,,-0.002405566,0.2590969,0.2674940
42544.01794044,0.03957365,0.1727271,,-0.001202979,0.2620959,0.2716925
42544.01805618,0.03777428,0.1715275,,-0.001202979,0.2698932,0.2776904
42544.01817156,0.03837407,0.1715275,,-0.001202979,0.2662944,0.2758911
42544.01828709,0.03957365,0.1709277,,-0.001202979,0.2656946,0.2722923
42544.01840304,0.04077324,0.1715275,,-0.001202979,0.2674940,0.2770906
42544.01851878,0.04077324,0.1709277,,-0.001202979,0.2590969,0.2668942
42544.01863452,0.03897386,0.1709277,,-0.001202979,0.2590969,0.2680938
42544.01875063,0.03897386,0.1715275,,-0.001202979,0.2650948,0.2746915
42544.01886579,0.04617135,0.1715275,,-0.001202979,0.2584971,0.2668942
42544.01898174,0.04137303,0.1709277,,-0.001202979,0.2632955,0.2710927
42544.01909749,0.04137303,0.1685286,,-0.001202979,0.2602965,0.2674940
42544.01921323,0.04077324,0.1715275,,-0.001202979,0.2698932,0.2770906
42544.01932933,0.04077324,0.1715275,,-0.002405566,0.2686936,0.2752913
42544.01944471,0.03957365,0.1715275,,-0.002405566,0.2674940,0.2770906
42544.01956081,0.03837407,0.1709277,,-0.001202979,0.2662944,0.2764908
42544.01967655,0.03837407,0.1691284,,-0.001202979,0.2638953,0.2716925
42544.01979193,0.03837407,0.1691284,,-0.001202979,0.2692934,0.2764908
42544.01990767,0.03837407,0.1685286,,-0.001202979,0.2590969,0.2668942
42544.02002341,0.03897386,0.1691284,,-0.002405566,0.2704929,0.2782902
42544.02013915,0.03957365,0.1691284,,-0.001202979,0.2596967,0.2674940
42544.02025489,0.03957365,0.1685286,,-0.001202979,0.2590969,0.2668942
42544.02037042,0.03957365,0.1685286,,-0.002405566,0.2590969,0.2674940
42544.02048616,0.03897386,0.1697282,,-0.001202979,0.2692934,0.2782902
42544.02060211,0.03837407,0.1685286,,-0.002405566,0.2620959,0.2716925
42544.02071785,0.03717449,0.1697282,,-0.002405566,0.2632955,0.2710927
42544.02083360,0.03657470,0.1673290,,-0.001202979,0.2704929,0.2776904
42544.02094934,0.03837407,0.1649298,,-0.001202979,0.2644950,0.2710927
42544.02106508,0.03897386,0.1655296,,-0.001202979,0.2704929,0.2782902
42544.02118060,0.03957365,0.1673290,,-0.002405566,0.2596967,0.2686936
42544.02129635,0.03957365,0.1667292,,-0.002405566,0.2584971,0.2668942
42544.02141172,0.04077324,0.1685286,,-0.001202979,0.2596967,0.2692934
42544.02152804,0.03957365,0.1691284,,-0.001202979,0.2638953,0.2710927
42544.02164378,0.03777428,0.1691284,,-0.001202979,0.2686936,0.2782902
42544.02175894,0.03957365,0.1685286,,-0.001202979,0.2590969,0.2680938
42544.02187505,0.04017344,0.1691284,,-0.001202979,0.2650948,0.2722923
42544.02199079,0.03837407,0.1685286,,-0.001202979,0.2656946,0.2722923
42544.02210711,0.03717449,0.1691284,,-0.002405566,0.2692934,0.2794898
42544.02222248,0.04017344,0.1691284,,-0.001202979,0.2638953,0.2728921
42544.02233822,0.04017344,0.1691284,,-0.002405566,0.2686936,0.2752913
42544.02245396,0.04017344,0.1691284,,-0.001202979,0.2626957,0.2722923
42544.02256949,0.04017344,0.1673290,,-0.001202979,0.2674940,0.2746915
42544.02268523,0.03897386,0.1655296,,-0.002405566,0.2644950,0.2740917
42544.02280097,0.03897386,0.1643301,,-0.001202979,0.2662944,0.2728921
42544.02291729,0.04077324,0.1655296,,-0.002405566,0.2590969,0.2674940
42544.02303267,0.04257261,0.1667292,,-0.001202979,0.2590969,0.2674940
42544.02314841,0.04137303,0.1667292,,-0.001202979,0.2674940,0.2740917
42544.02326415,0.03897386,0.1667292,,-0.001202979,0.2698932,0.2782902
42544.02337989,0.03777428,0.1667292,,-0.002405566,0.2698932,0.2782902
42544.02349563,0.03897386,0.1691284,,-0.001202979,0.2698932,0.2782902
42544.02361116,0.03717449,0.1667292,,-0.001202979,0.2632955,0.2698932
42544.02372748,0.03597491,0.1691284,,-0.001202979,0.2698932,0.2776904
42544.02384285,0.03657470,0.1691284,,-0.001202979,0.2632955,0.2710927
42544.02395859,0.03897386,0.1691284,,-0.001202979,0.2602965,0.2674940
42544.02407433,0.03897386,0.1691284,,-0.001202979,0.2686936,0.2758911
42544.02418950,0.03777428,0.1697282,,-0.002405566,0.2698932,0.2788900
42544.02430581,0.03777428,0.1667292,,-0.001202979,0.2602965,0.2674940
42544.02442134,0.03717449,0.1685286,,-0.001202979,0.2704929,0.2788900
42544.02453766,0.03777428,0.1673290,,-0.002405566,0.2620959,0.2710927
42544.02465304,0.03717449,0.1673290,,-0.001202979,0.2584971,0.2674940
42544.02476914,0.03897386,0.1673290,,-0.001202979,0.2590969,0.2668942
42544.02488452,0.04017344,0.1673290,,-0.002405566,0.2704929,0.2782902
42544.02500026,0.03837407,0.1649298,,-0.001202979,0.2632955,0.2704929
42544.02511600,0.03657470,0.1655296,,-0.001202979,0.2602965,0.2686936
42544.02523116,0.03657470,0.1649298,,-0.001202979,0.2680938,0.2776904
42544.02534726,0.03597491,0.1649298,,-0.001202979,0.2602965,0.2674940
42544.02546322,0.03657470,0.1655296,,-0.001202979,0.2596967,0.2674940
42544.02557896,0.03717449,0.1649298,,-0.001202979,0.2698932,0.2788900
42544.02569470,0.03717449,0.1655296,,-0.002405566,0.2626957,0.2722923
42544.02581044,0.03717449,0.1673290,,-0.001202979,0.2590969,0.2674940
42544.02592618,0.03777428,0.1667292,,-0.002405566,0.2596967,0.2686936
42544.02604171,0.03657470,0.1655296,,-0.001202979,0.2614961,0.2704929
42544.02615745,0.03837407,0.1673290,,-0.002405566,0.2602965,0.2674940
42544.02627283,0.04377219,0.1667292,,-0.002405566,0.2620959,0.2716925
42544.02638915,0.03897386,0.1649298,,-0.001202979,0.2644950,0.2734919
42544.02650489,0.03957365,0.1673290,,-0.001202979,0.2698932,0.2788900
42544.02662099,0.03777428,0.1673290,,-0.002405566,0.2608963,0.2704929
42544.02673637,0.03837407,0.1655296,,-0.001202979,0.2698932,0.2788900
42544.02685189,0.03837407,0.1667292,,-0.001202979,0.2602965,0.2698932
42544.02696821,0.03777428,0.1667292,,-0.002405566,0.2704929,0.2782902
42544.02708301,0.03957365,0.1667292,,-0.002405566,0.2686936,0.2782902
42544.02719933,0.03897386,0.1667292,,-0.001202979,0.2674940,0.2746915
42544.02731507,0.03897386,0.1673290,,-0.001202979,0.2596967,0.2674940
42544.02743081,0.04077324,0.1649298,,-0.001202979,0.2698932,0.2776904
42544.02754655,0.03717449,0.1655296,,-0.001202979,0.2590969,0.2668942
42544.02766229,0.03717449,0.1649298,,-0.001202979,0.2596967,0.2680938
42544.02777840,0.03657470,0.1649298,,-0.002405566,0.2704929,0.2782902
42544.02789377,0.03777428,0.1655296,,-0.001202979,0.2698932,0.2776904
42544.02800951,0.03897386,0.1655296,,-0.001202979,0.2614961,0.2704929
42544.02812526,0.03957365,0.1673290,,-0.002405566,0.2614961,0.2698932
42544.02824100,0.04017344,0.1649298,,-0.001202979,0.2674940,0.2752913
42544.02835652,0.04077324,0.1667292,,-0.001202979,0.2674940,0.2752913
42544.02847284,0.04137303,0.1667292,,-0.002405566,0.2668942,0.2740917
42544.02858858,0.04137303,0.1649298,,-0.001202979,0.2698932,0.2788900
42544.02870396,0.03897386,0.1649298,,-0.002405566,0.2668942,0.2734919
42544.02881970,0.03777428,0.1655296,,-0.002405566,0.2680938,0.2746915
42544.02893544,0.03657470,0.1649298,,-0.001202979,0.2632955,0.2704929
42544.02905060,0.03777428,0.1649298,,-0.002405566,0.2584971,0.2674940
42544.02916692,0.03717449,0.1667292,,-0.001202979,0.2644950,0.2740917
42544.02928303,0.03717449,0.1673290,,-0.002405566,0.2644950,0.2740917
42544.02939877,0.03597491,0.1667292,,-0.001202979,0.2692934,0.2788900
42544.02951414,0.03777428,0.1667292,,-0.001202979,0.2704929,0.2788900
42544.02962988,0.03837407,0.1691284,,-0.001202979,0.2674940,0.2746915
42544.02974562,0.03657470,0.1691284,,-0.001202979,0.2584971,0.2668942
42544.02986136,0.03837407,0.1691284,,-0.001202979,0.2626957,0.2722923
42544.02997711,0.04017344,0.1691284,,-0.002405566,0.2596967,0.2692934
42544.03009321,0.04077324,0.1691284,,-0.001202979,0.2692934,0.2788900
42544.03020895,0.04017344,0.1673290,,-0.001202979,0.2590969,0.2668942
42544.03032433,0.03957365,0.1667292,,-0.002405566,0.2632955,0.2716925
42544.03044007,0.03597491,0.1673290,,-0.002405566,0.2644950,0.2734919
42544.03055581,0.03477533,0.1655296,,-0.001202979,0.2584971,0.2674940
42544.03067155,0.03417554,0.1655296,,-0.002405566,0.2608963,0.2686936
42544.03078729,0.03537512,0.1649298,,-0.002405566,0.2692934,0.2782902
42544.03090282,0.03657470,0.1667292,,-0.001202979,0.2668942,0.2740917
42544.03101914,0.03657470,0.1667292,,-0.001202979,0.2584971,0.2674940
42544.03113451,0.03537512,0.1673290,,-0.002405566,0.2692934,0.2758911
42544.03125025,0.03537512,0.1673290,,-0.002405566,0.2632955,0.2716925
42544.03136636,0.03717449,0.1673290,,-0.001202979,0.2674940,0.2776904
42544.03148173,0.03777428,0.1691284,,-0.002405566,0.2584971,0.2668942
42544.03159747,0.03597491,0.1691284,,-0.002405566,0.2704929,0.2788900
42544.03171300,0.03477533,0.1691284,,-0.001202979,0.2602965,0.2674940
42544.03182932,0.03717449,0.1685286,,-0.002405566,0.2620959,0.2698932
42544.03194470,0.03417554,0.1691284,,-0.001202979,0.2626957,0.2722923
42544.03206044,0.03597491,0.1691284,,-0.002405566,0.2656946,0.2752913
42544.03217618,0.03717449,0.1691284,,-0.001202979,0.2686936,0.2776904
42544.03229134,0.03657470,0.1691284,,-0.002405566,0.2644950,0.2734919
42544.03240766,0.03837407,0.1691284,,-0.001202979,0.2584971,0.2674940
42544.03252376,0.03897386,0.1697282,,-0.001202979,0.2626957,0.2722923
42544.03263950,0.03597491,0.1697282,,-0.001202979,0.2590969,0.2668942
42544.03275524,0.03717449,0.1691284,,-0.001202979,0.2608963,0.2686936
42544.03287062,0.03957365,0.1691284,,-0.001202979,0.2614961,0.2710927
42544.03298636,0.04077324,0.1691284,,-0.001202979,0.2584971,0.2674940
42544.03310210,0.03897386,0.1691284,,-0.001202979,0.2632955,0.2728921
42544.03321784,0.03837407,0.1691284,,-0.001202979,0.2698932,0.2764908
42544.03333395,0.03717449,0.1691284,,-0.002405566,0.2686936,0.2782902
42544.03344911,0.03717449,0.1691284,,-0.001202979,0.2698932,0.2776904
42544.03356506,0.03897386,0.1691284,,-0.001202979,0.2590969,0.2674940
42544.03368059,0.04137303,0.1691284,,-0.001202979,0.2692934,0.2770906
42544.03379655,0.04077324,0.1667292,,-0.001202979,0.2680938,0.2752913
42544.03391229,0.03837407,0.1673290,,-0.002405566,0.2644950,0.2740917
42544.03402803,0.03837407,0.1691284,,-0.001202979,0.2602965,0.2674940
42544.03414355,0.03837407,0.1673290,,-0.001202979,0.2620959,0.2710927
42544.03425987,0.03957365,0.1685286,,-0.002405566,0.2584971,0.2668942
42544.03437525,0.04197282,0.1691284,,-0.001202979,0.2632955,0.2734919
42544.03449099,0.04137303,0.1691284,,-0.001202979,0.2608963,0.2704929
42544.03460673,0.03957365,0.1673290,,-0.001202979,0.2596967,0.2680938
42544.03472284,0.03777428,0.1667292,,-0.001202979,0.2626957,0.2698932
42544.03483821,0.03717449,0.1673290,,-0.001202979,0.2644950,0.2740917
42544.03495432,0.03897386,0.1673290,,-0.002405566,0.2584971,0.2668942
42544.03506948,0.03897386,0.1667292,,-0.001202979,0.2614961,0.2686936
42544.03518543,0.03717449,0.1673290,,-0.002405566,0.2674940,0.2770906
42544.03530117,0.03537512,0.1691284,,-0.001202979,0.2638953,0.2710927
42544.03541691,0.03477533,0.1685286,,-0.002405566,0.2584971,0.2674940
42544.03553266,0.03537512,0.1685286,,-0.002405566,0.2584971,0.2674940
42544.03564840,0.03837407,0.1691284,,-0.001202979,0.2596967,0.2680938
42544.03576414,0.03957365,0.1685286,,-0.002405566,0.2650948,0.2716925
42544.03588024,0.03837407,0.1697282,,-0.001202979,0.2668942,0.2764908
42544.03599562,0.03537512,0.1691284,,-0.001202979,0.2608963,0.2686936
42544.03611136,0.03177638,0.1691284,,-0.001202979,0.2632955,0.2728921
42544.03622710,0.03237617,0.1685286,,-0.002405566,0.2584971,0.2668942
42544.03634226,0.03477533,0.1691284,,-0.001202979,0.2620959,0.2716925
42544.03645858,0.03537512,0.1697282,,-0.001202979,0.2680938,0.2776904
42544.03657469,0.03597491,0.1691284,,-0.002405566,0.2674940,0.2740917
42544.03668985,0.03717449,0.1691284,,-0.001202979,0.2692934,0.2758911
42544.03680580,0.03717449,0.1709277,,-0.001202979,0.2626957,0.2704929
42544.03692154,0.04077324,0.1709277,,-0.002405566,0.2656946,0.2734919
42544.03703728,0.03837407,0.1715275,,-0.002405566,0.2644950,0.2710927
42544.03715245,0.03477533,0.1685286,,-0.001202979,0.2590969,0.2668942
42544.03726877,0.03057680,0.1691284,,-0.002405566,0.2698932,0.2770906
42544.03738429,0.03177638,0.1691284,,-0.001202979,0.2620959,0.2698932
42544.03750003,0.03477533,0.1691284,,-0.002405566,0.2656946,0.2734919
42544.03761599,0.03537512,0.1691284,,-0.001202979,0.2614961,0.2704929
42544.03773209,0.03417554,0.1691284,,-0.001202979,0.2584971,0.2668942
42544.03784747,0.03357575,0.1715275,,-0.001202979,0.2692934,0.2776904
42544.03796321,0.03357575,0.1685286,,-0.002405566,0.2698932,0.2782902
42544.03807931,0.03297596,0.1691284,,-0.001202979,0.2632955,0.2728921
42544.03819505,0.03477533,0.1715275,,-0.001202979,0.2626957,0.2692934
42544.03831079,0.03537512,0.1715275,,-0.001202979,0.2584971,0.2668942
42544.03842617,0.03597491,0.1691284,,-0.001202979,0.2704929,0.2782902
42544.03854191,0.03417554,0.1715275,,-0.001202979,0.2692934,0.2770906
42544.03865765,0.03417554,0.1715275,,-0.001202979,0.2698932,0.2782902
42544.03877339,0.03717449,0.1715275,,-0.002405566,0.2680938,0.2782902
42544.03888913,0.03717449,0.1691284,,-0.001202979,0.2698932,0.2782902
42544.03900524,0.03657470,0.1715275,,-0.002405566,0.2704929,0.2788900
42544.03912040,0.03537512,0.1691284,,-0.002405566,0.2620959,0.2692934
42544.03923578,0.03657470,0.1715275,,-0.001202979,0.2698932,0.2788900
42544.03935210,0.03717449,0.1715275,,-0.001202979,0.2656946,0.2728921
42544.03946784,0.03477533,0.1709277,,-0.001202979,0.2632955,0.2704929
42544.03958358,0.03117659,0.1715275,,-0.001202979,0.2656946,0.2722923
42544.03969910,0.03237617,0.1715275,,-0.001202979,0.2626957,0.2728921
42544.03981484,0.03417554,0.1715275,,-0.001202979,0.2656946,0.2752913
42544.03993058,0.03537512,0.1709277,,-0.002405566,0.2692934,0.2764908
42544.04004654,0.03717449,0.1709277,,-0.001202979,0.2692934,0.2788900
42544.04016228,0.03717449,0.1715275,,-0.002405566,0.2644950,0.2716925
42544.04027802,0.03537512,0.1739267,,-0.001202979,0.2584971,0.2668942
42544.04039376,0.03717449,0.1709277,,-0.001202979,0.2584971,0.2674940
42544.04050950,0.03237617,0.1715275,,-0.001202979,0.2584971,0.2662944
42544.04062560,0.03297596,0.1733269,,-0.001202979,0.2650948,0.2752913
42544.04074077,0.03537512,0.1709277,,-0.001202979,0.2662944,0.2734919
42544.04085672,0.03357575,0.1709277,,-0.001202979,0.2644950,0.2734919
42544.04097246,0.03417554,0.1715275,,-0.001202979,0.2686936,0.2758911
42544.04108857,0.03597491,0.1715275,,-0.001202979,0.2644950,0.2716925
42544.04120395,0.03717449,0.1715275,,-0.001202979,0.2692934,0.2782902
42544.04131969,0.03837407,0.1715275,,-0.001202979,0.2656946,0.2734919
