TheTime,CH6,CH7,output,CH0,CH1,CH2
42542.01145836,0.05036988,0.1097491,,-0.001202979,0.01258309,0.2465013
42542.01157410,0.04977009,0.1085495,,-0.001202979,0.01858099,0.2489005
42542.01169002,0.04797072,0.1085495,,-0.001202979,0.01918078,0.2512997
42542.01180575,0.04797072,0.1079498,,-0.001202979,0.01678162,0.2495003
42542.01192131,0.04737093,0.1079498,,-0.001202979,0.01438246,0.2489005
42542.01203705,0.05036988,0.1079498,,-0.001202979,0.01078372,0.2453017
42542.01215297,0.05036988,0.1061504,,-0.001202979,0.005385604,0.2423028
42542.01226853,0.04917030,0.1067502,,-0.001202979,0.005985394,0.2447020
42542.01238427,0.04857051,0.1037512,,-0.001202979,0.01018393,0.2477009
42542.01250019,0.04977009,0.1037512,,-0.001202979,0.01318288,0.2495003
42542.01261574,0.04677114,0.1043510,,-0.001202979,0.01798120,0.2501001
42542.01273148,0.04677114,0.1043510,,-0.001202979,0.01918078,0.2506999
42542.01284722,0.04797072,0.1043510,,-0.001202979,0.01558204,0.2501001
42542.01296296,0.04797072,0.1043510,,-0.001202979,0.01318288,0.2506999
42542.01307871,0.04677114,0.1049508,,-0.001202979,0.01378267,0.2501001
42542.01319445,0.04677114,0.1055506,,-0.001202979,0.01438246,0.2495003
42542.01331019,0.04917030,0.1061504,,-0.001202979,0.01378267,0.2477009
42542.01342610,0.04797072,0.1061504,,-0.001202979,0.01678162,0.2489005
42542.01354167,0.04557156,0.1061504,,-0.001202979,0.01918078,0.2518994
42542.01365741,0.04437198,0.1055506,,-0.001202979,0.01798120,0.2495003
42542.01377331,0.04377219,0.1067502,,-0.001202979,0.01378267,0.2489005
42542.01388905,0.04317240,0.1061504,,-0.001202979,0.01018393,0.2477009
42542.01400463,0.04557156,0.1061504,,-0.001202979,0.01258309,0.2459015
42542.01412037,0.04737093,0.1067502,,-0.001202979,0.01858099,0.2471011
42542.01423611,0.04737093,0.1067502,,-0.002405566,0.01918078,0.2483007
42542.01435185,0.04617135,0.1061504,,-0.002405566,0.01918078,0.2489005
42542.01446774,0.04617135,0.1061504,,-0.001202979,0.01798120,0.2495003
42542.01458334,0.04737093,0.1043510,,-0.001202979,0.01258309,0.2459015
42542.01469922,0.04677114,0.1061504,,-0.001202979,0.01258309,0.2447020
42542.01481482,0.04737093,0.1061504,,-0.001202979,0.01438246,0.2447020
42542.01493056,0.04557156,0.1055506,,-0.002405566,0.01318288,0.2441022
42542.01504644,0.04437198,0.1061504,,-0.002405566,0.01498225,0.2483007
42542.01516204,0.04437198,0.1061504,,-0.001202979,0.01978057,0.2506999
42542.01527792,0.04737093,0.1061504,,-0.001202979,0.02457890,0.2536988
42542.01539352,0.04857051,0.1067502,,-0.001202979,0.02397911,0.2554982
42542.01550939,0.05036988,0.1037512,,-0.001202979,0.01558204,0.2506999
42542.01562500,0.05036988,0.1043510,,-0.001202979,0.01198330,0.2447020
42542.01574074,0.05096967,0.1049508,,-0.001202979,0.01618183,0.2489005
42542.01585648,0.04917030,0.1025516,,-0.001202979,0.02098015,0.2530990
42542.01597222,0.04617135,0.1025516,,-0.001202979,0.01738141,0.2489005
42542.01608809,0.04857051,0.1019519,,-0.001202979,0.01618183,0.2459015
42542.01620371,0.04857051,0.1019519,,-0.001202979,0.01858099,0.2447020
42542.01631956,0.04557156,0.1025516,,-0.001202979,0.01378267,0.2447020
42542.01643519,0.04617135,0.1019519,,-0.001202979,0.01258309,0.2459015
42542.01655104,0.04677114,0.1019519,,-0.001202979,0.01978057,0.2501001
42542.01666667,0.04797072,0.1013521,,-0.001202979,0.02277952,0.2501001
42542.01678252,0.04917030,0.1025516,,-0.001202979,0.01978057,0.2489005
42542.01689862,0.04977009,0.1025516,,-0.001202979,0.01378267,0.2465013
42542.01701400,0.05276904,0.1025516,,-0.001202979,0.01198330,0.2441022
42542.01712973,0.05336883,0.1025516,,-0.002405566,0.01678162,0.2483007
42542.01724547,0.04857051,0.1019519,,-0.001202979,0.02277952,0.2536988
42542.01736157,0.04737093,0.1025516,,-0.001202979,0.01858099,0.2489005
42542.01747731,0.04677114,0.1001525,,-0.001202979,0.01258309,0.2435024
42542.01759305,0.04857051,0.09955269,,-0.001202979,0.01078372,0.2429026
42542.01770879,0.04737093,0.1001525,,-0.001202979,0.01078372,0.2423028
42542.01782417,0.04797072,0.1001525,,-0.001202979,0.01078372,0.2417030
42542.01793991,0.05036988,0.1001525,,-0.001202979,0.01078372,0.2423028
42542.01805601,0.04917030,0.1001525,,-0.001202979,0.01438246,0.2459015
42542.01817175,0.04917030,0.1001525,,-0.001202979,0.01558204,0.2501001
42542.01828712,0.05516820,0.1019519,,-0.001202979,0.008384556,0.2471011
42542.01840322,0.04737093,0.1025516,,-0.001202979,0.008984346,0.2441022
42542.01851896,0.04497177,0.1019519,,-0.001202979,0.01138351,0.2435024
42542.01863434,0.04737093,0.1025516,,-0.002405566,0.008984346,0.2417030
42542.01875044,0.04737093,0.1001525,,-0.001202979,0.01258309,0.2471011
42542.01886618,0.04737093,0.09895290,,-0.001202979,0.01798120,0.2530990
42542.01898192,0.04677114,0.1001525,,-0.001202979,0.01378267,0.2501001
42542.01909765,0.04677114,0.09955269,,-0.001202979,0.01258309,0.2477009
42542.01921303,0.04857051,0.09895290,,-0.001202979,0.01258309,0.2465013
42542.01932913,0.04917030,0.1001525,,-0.002405566,0.01018393,0.2447020
42542.01944451,0.04857051,0.1001525,,-0.001202979,0.01198330,0.2465013
42542.01956025,0.04737093,0.09955269,,-0.001202979,0.01798120,0.2506999
42542.01967599,0.04737093,0.09955269,,-0.001202979,0.01978057,0.2483007
42542.01979173,0.04737093,0.1001525,,-0.001202979,0.01858099,0.2471011
42542.01990783,0.04737093,0.1019519,,-0.001202979,0.01558204,0.2441022
42542.02002356,0.04797072,0.1025516,,-0.001202979,0.009584136,0.2411032
42542.02013894,0.04797072,0.1019519,,-0.001202979,0.01018393,0.2435024
42542.02025468,0.04557156,0.1025516,,-0.001202979,0.01198330,0.2447020
42542.02037042,0.04677114,0.1019519,,-0.001202979,0.01138351,0.2447020
42542.02048616,0.04857051,0.1013521,,-0.001202979,0.01318288,0.2435024
42542.02060190,0.05336883,0.1019519,,-0.001202979,0.01798120,0.2465013
42542.02071763,0.05216925,0.1031514,,-0.001202979,0.01678162,0.2489005
42542.02083337,0.05216925,0.1019519,,-0.001202979,0.01198330,0.2459015
42542.02094911,0.05036988,0.1025516,,-0.001202979,0.009584136,0.2429026
42542.02106485,0.05396862,0.1025516,,-0.002405566,0.01138351,0.2429026
42542.02118059,0.05276904,0.1007523,,-0.001202979,0.01438246,0.2435024
42542.02129633,0.05036988,0.1001525,,-0.001202979,0.01558204,0.2435024
42542.02141207,0.05096967,0.1007523,,-0.001202979,0.01618183,0.2429026
42542.02152781,0.05156946,0.09955269,,-0.002405566,0.01618183,0.2441022
42542.02164354,0.05216925,0.09955269,,-0.002405566,0.01678162,0.2447020
42542.02175928,0.05096967,0.1019519,,-0.002405566,0.01498225,0.2429026
42542.02187502,0.05036988,0.1019519,,-0.001202979,0.01198330,0.2423028
42542.02199076,0.05036988,0.1019519,,-0.001202979,0.008984346,0.2411032
42542.02210650,0.05156946,0.1013521,,-0.001202979,0.008384556,0.2405034
42542.02222224,0.05156946,0.1001525,,-0.001202979,0.009584136,0.2429026
42542.02233798,0.04977009,0.1025516,,-0.001202979,0.01318288,0.2459015
42542.02245372,0.04977009,0.1019519,,-0.002405566,0.01378267,0.2465013
42542.02256945,0.05036988,0.1025516,,-0.001202979,0.01438246,0.2471011
42542.02268519,0.05156946,0.1025516,,-0.001202979,0.01558204,0.2489005
42542.02280093,0.05276904,0.1043510,,-0.002405566,0.01858099,0.2495003
42542.02291667,0.05156946,0.1037512,,-0.001202979,0.01798120,0.2459015
42542.02303241,0.05096967,0.1037512,,-3.916211e-07,0.01738141,0.2441022
42542.02314815,0.04977009,0.1031514,,-0.001202979,0.02038036,0.2471011
42542.02326389,0.05216925,0.1037512,,-0.001202979,0.01858099,0.2477009
42542.02337963,0.05216925,0.1037512,,-0.001202979,0.01438246,0.2477009
42542.02349537,0.05336883,0.1043510,,-0.001202979,0.01438246,0.2459015
42542.02361111,0.05336883,0.1043510,,-0.001202979,0.01558204,0.2459015
42542.02372720,0.05276904,0.1043510,,-0.001202979,0.01498225,0.2459015
42542.02384259,0.05216925,0.1049508,,-0.001202979,0.01438246,0.2453017
42542.02395833,0.05156946,0.1043510,,-0.001202979,0.01138351,0.2441022
42542.02407442,0.05156946,0.1037512,,-0.001202979,0.009584136,0.2435024
42542.02418982,0.05096967,0.1037512,,-0.001202979,0.01078372,0.2435024
42542.02430556,0.04917030,0.1061504,,-0.001202979,0.01078372,0.2429026
42542.02442130,0.05216925,0.1061504,,-0.001202979,0.01198330,0.2429026
42542.02453704,0.05276904,0.1061504,,-0.001202979,0.01318288,0.2417030
42542.02465278,0.05456841,0.1049508,,-0.001202979,0.01318288,0.2411032
42542.02476852,0.05276904,0.1067502,,-0.001202979,0.01678162,0.2435024
42542.02488426,0.04977009,0.1061504,,-0.001202979,0.01558204,0.2477009
42542.02500000,0.04977009,0.1061504,,-0.001202979,0.01138351,0.2477009
42542.02511574,0.05036988,0.1085495,,-0.001202979,0.01378267,0.2465013
42542.02523148,0.05036988,0.1085495,,-0.001202979,0.01558204,0.2459015
42542.02534722,0.04917030,0.1085495,,-0.001202979,0.01378267,0.2447020
42542.02546296,0.04677114,0.1097491,,-0.001202979,0.01258309,0.2453017
42542.02557870,0.04737093,0.1097491,,-0.001202979,0.01258309,0.2447020
42542.02569445,0.04857051,0.1109487,,-0.001202979,0.01438246,0.2465013
42542.02581019,0.04677114,0.1115485,,-0.001202979,0.01558204,0.2477009
42542.02592593,0.04617135,0.1139477,,-0.002405566,0.01498225,0.2483007
42542.02604167,0.04617135,0.1145475,,-0.002405566,0.01798120,0.2483007
42542.02615741,0.04797072,0.1157470,,-0.001202979,0.02038036,0.2483007
42542.02627315,0.04797072,0.1163468,,-0.001202979,0.02098015,0.2483007
42542.02638889,0.04977009,0.1163468,,-0.001202979,0.01918078,0.2483007
42542.02650463,0.04977009,0.1175464,,-0.001202979,0.01498225,0.2471011
42542.02662037,0.04857051,0.1193458,,-0.002405566,0.01078372,0.2459015
42542.02673611,0.04857051,0.1205454,,-0.001202979,0.01138351,0.2441022
42542.02685185,0.04917030,0.1193458,,-0.001202979,0.01318288,0.2447020
42542.02696759,0.05096967,0.1217449,,-0.001202979,0.01378267,0.2453017
42542.02708333,0.05096967,0.1223447,,-0.001202979,0.01558204,0.2489005
42542.02719908,0.04917030,0.1247439,,-0.001202979,0.01798120,0.2524992
42542.02731529,0.04797072,0.1235443,,-0.001202979,0.01678162,0.2524992
42542.02743067,0.05036988,0.1241441,,-0.001202979,0.01438246,0.2524992
42542.02754677,0.05096967,0.1241441,,-0.001202979,0.008984346,0.2489005
42542.02766250,0.05276904,0.1223447,,-0.002405566,0.008984346,0.2441022
42542.02777788,0.05336883,0.1223447,,-0.001202979,0.01618183,0.2459015
42542.02789362,0.05276904,0.1223447,,-0.001202979,0.01798120,0.2477009
42542.02800936,0.05216925,0.1217449,,-0.001202979,0.01738141,0.2471011
42542.02812546,0.05036988,0.1229445,,-0.001202979,0.01318288,0.2459015
42542.02824084,0.04797072,0.1223447,,-0.002405566,0.01078372,0.2459015
42542.02835694,0.04857051,0.1199456,,-0.001202979,0.01018393,0.2465013
42542.02847231,0.04917030,0.1217449,,-0.001202979,0.008384556,0.2447020
42542.02858805,0.05036988,0.1223447,,-0.001202979,0.005985394,0.2423028
42542.02870379,0.05696758,0.1217449,,-0.001202979,0.009584136,0.2447020
42542.02881990,0.05276904,0.1223447,,-0.002405566,0.01198330,0.2465013
42542.02893527,0.05156946,0.1217449,,-0.001202979,0.01018393,0.2465013
42542.02905101,0.05216925,0.1223447,,-0.002405566,0.01138351,0.2453017
42542.02916711,0.05276904,0.1199456,,-3.916211e-07,0.01378267,0.2465013
42542.02928249,0.04977009,0.1199456,,-0.001202979,0.01198330,0.2471011
42542.02939823,0.04797072,0.1175464,,-0.001202979,0.01138351,0.2501001
42542.02951433,0.04797072,0.1187460,,-0.001202979,0.01558204,0.2518994
42542.02963007,0.04857051,0.1181462,,-0.001202979,0.01498225,0.2501001
42542.02974544,0.04917030,0.1181462,,-0.001202979,0.01318288,0.2489005
42542.02986154,0.04917030,0.1181462,,-0.001202979,0.01318288,0.2477009
42542.02997692,0.04797072,0.1181462,,-0.001202979,0.01138351,0.2471011
42542.03009266,0.05036988,0.1169466,,-0.002405566,0.01078372,0.2471011
42542.03020840,0.05276904,0.1145475,,-0.001202979,0.009584136,0.2477009
42542.03032414,0.05456841,0.1139477,,-0.001202979,0.008984346,0.2459015
42542.03044025,0.05516820,0.1121483,,-0.001202979,0.01018393,0.2441022
42542.03055565,0.05396862,0.1121483,,-0.001202979,0.01678162,0.2471011
42542.03067172,0.05216925,0.1103489,,-0.001202979,0.01798120,0.2495003
42542.03078745,0.04917030,0.1115485,,-0.001202979,0.01618183,0.2495003
42542.03090283,0.05036988,0.1121483,,-0.002405566,0.01558204,0.2495003
42542.03101893,0.05096967,0.1121483,,-0.002405566,0.01678162,0.2483007
42542.03113431,0.05216925,0.1121483,,-0.002405566,0.01378267,0.2483007
42542.03125041,0.05276904,0.1097491,,-0.001202979,0.01198330,0.2477009
42542.03136578,0.05276904,0.1091493,,-0.001202979,0.01318288,0.2471011
42542.03148189,0.05396862,0.1079498,,-0.002405566,0.01498225,0.2471011
42542.03159762,0.05576799,0.1079498,,-0.001202979,0.01678162,0.2483007
42542.03171300,0.05396862,0.1061504,,-0.001202979,0.01618183,0.2459015
42542.03182910,0.05156946,0.1061504,,-0.002405566,0.01138351,0.2429026
42542.03194484,0.05156946,0.1067502,,-0.001202979,0.01078372,0.2435024
42542.03206058,0.05276904,0.1067502,,-0.001202979,0.01198330,0.2453017
42542.03217632,0.05336883,0.1061504,,-0.001202979,0.01438246,0.2471011
42542.03229169,0.05936674,0.1061504,,-0.001202979,0.01438246,0.2477009
42542.03240743,0.05216925,0.1061504,,-0.002405566,0.01318288,0.2471011
42542.03252353,0.05396862,0.1079498,,-0.001202979,0.01498225,0.2471011
42542.03263927,0.05276904,0.1061504,,-0.001202979,0.01798120,0.2471011
42542.03275501,0.05036988,0.1079498,,-0.001202979,0.01558204,0.2471011
42542.03287075,0.05036988,0.1085495,,-0.001202979,0.01378267,0.2471011
42542.03298612,0.05336883,0.1079498,,-0.001202979,0.01378267,0.2471011
42542.03310186,0.05216925,0.1061504,,-0.001202979,0.01198330,0.2447020
42542.03321797,0.05456841,0.1043510,,-0.001202979,0.009584136,0.2417030
42542.03333334,0.05276904,0.1043510,,-0.001202979,0.01138351,0.2441022
42542.03344945,0.05756737,0.1019519,,-0.001202979,0.008984346,0.2441022
42542.03356482,0.05276904,0.1031514,,-3.916211e-07,0.008384556,0.2459015
42542.03368092,0.05516820,0.1025516,,-0.001202979,0.01138351,0.2465013
42542.03379630,0.05576799,0.1019519,,-0.001202979,0.01378267,0.2471011
42542.03391240,0.05216925,0.1019519,,-0.001202979,0.01498225,0.2483007
42542.03402814,0.05096967,0.09955269,,-0.001202979,0.01618183,0.2501001
42542.03414388,0.05096967,0.1025516,,-0.001202979,0.01918078,0.2518994
42542.03425926,0.05036988,0.1019519,,-0.001202979,0.01618183,0.2489005
42542.03437500,0.05036988,0.1025516,,-0.001202979,0.01138351,0.2447020
42542.03449074,0.05156946,0.1025516,,-0.001202979,0.01198330,0.2465013
42542.03460683,0.05456841,0.09895290,,-0.001202979,0.01318288,0.2489005
42542.03472222,0.05516820,0.1019519,,-0.001202979,0.01138351,0.2471011
42542.03483796,0.05336883,0.1001525,,-0.001202979,0.009584136,0.2435024
42542.03495405,0.05276904,0.1001525,,-0.001202979,0.01258309,0.2447020
42542.03506979,0.05156946,0.09955269,,-0.001202979,0.01258309,0.2453017
42542.03518534,0.05096967,0.1025516,,-0.002405566,0.01258309,0.2453017
42542.03530126,0.05036988,0.1025516,,-0.001202979,0.01498225,0.2459015
42542.03541667,0.05036988,0.1025516,,-0.001202979,0.01438246,0.2435024
42542.03553274,0.05156946,0.1019519,,-0.001202979,0.008384556,0.2399036
42542.03564848,0.05216925,0.1019519,,-0.001202979,0.008384556,0.2435024
42542.03576389,0.05216925,0.09955269,,-0.001202979,0.01558204,0.2459015
42542.03587963,0.05156946,0.1001525,,-0.001202979,0.01798120,0.2459015
42542.03599570,0.05036988,0.09955269,,-0.001202979,0.01558204,0.2459015
42542.03611143,0.05336883,0.09955269,,-0.001202979,0.01498225,0.2465013
42542.03622717,0.05396862,0.1001525,,-0.001202979,0.01498225,0.2477009
42542.03634273,0.05216925,0.09775332,,-0.001202979,0.01198330,0.2453017
42542.03645865,0.05276904,0.09775332,,-0.001202979,0.008984346,0.2411032
42542.03657439,0.05216925,0.09715353,,-0.001202979,0.01018393,0.2435024
42542.03668982,0.05216925,0.09835311,,-0.001202979,0.01018393,0.2435024
42542.03680556,0.05396862,0.09835311,,-0.002405566,0.01078372,0.2441022
42542.03692161,0.05516820,0.09835311,,-0.001202979,0.01318288,0.2459015
42542.03703734,0.05276904,0.09775332,,-0.001202979,0.01198330,0.2435024
42542.03715278,0.05216925,0.09895290,,-0.001202979,0.01138351,0.2417030
42542.03726882,0.05156946,0.09835311,,-0.002405566,0.01378267,0.2435024
42542.03738456,0.05216925,0.09835311,,-0.001202979,0.01498225,0.2459015
42542.03750030,0.05156946,0.09775332,,-3.916211e-07,0.01318288,0.2453017
42542.03761585,0.05516820,0.09835311,,-0.001202979,0.01138351,0.2441022
42542.03773177,0.05336883,0.09775332,,-0.001202979,0.01198330,0.2453017
42542.03784733,0.05156946,0.09775332,,-0.001202979,0.01498225,0.2453017
42542.03796325,0.05276904,0.09835311,,-0.001202979,0.01618183,0.2459015
42542.03807899,0.05396862,0.09835311,,-0.001202979,0.01558204,0.2459015
42542.03819473,0.05276904,0.09775332,,-0.001202979,0.01678162,0.2489005
42542.03831029,0.05456841,0.09835311,,-0.001202979,0.02098015,0.2518994
42542.03842602,0.05576799,0.09655374,,-0.001202979,0.01738141,0.2477009
42542.03854176,0.05396862,0.09595395,,-0.001202979,0.01078372,0.2423028
42542.03865769,0.05456841,0.09535416,,-0.001202979,0.01078372,0.2447020
42542.03877324,0.05456841,0.09775332,,-0.001202979,0.01498225,0.2465013
42542.03888898,0.05456841,0.09715353,,-0.002405566,0.01558204,0.2435024
42542.03900472,0.05396862,0.09835311,,-0.001202979,0.01138351,0.2405034
42542.03912046,0.05516820,0.09835311,,-0.001202979,0.007784765,0.2387041
42542.03923619,0.05456841,0.09775332,,-0.002405566,0.005985394,0.2381043
42542.03935193,0.05456841,0.09835311,,-0.001202979,0.008984346,0.2417030
42542.03946767,0.05516820,0.09775332,,-0.001202979,0.01318288,0.2453017
42542.03958360,0.05336883,0.09715353,,-0.001202979,0.01618183,0.2465013
42542.03969915,0.05336883,0.09775332,,-0.001202979,0.01438246,0.2465013
42542.03981507,0.05276904,0.09775332,,-0.001202979,0.01078372,0.2447020
42542.03993063,0.05276904,0.09535416,,-0.001202979,0.01138351,0.2423028
42542.04004637,0.05336883,0.09595395,,-0.001202979,0.01498225,0.2441022
42542.04016210,0.05276904,0.09595395,,-0.001202979,0.01438246,0.2441022
42542.04027803,0.05276904,0.09775332,,-0.001202979,0.01138351,0.2435024
42542.04039358,0.05456841,0.09775332,,-0.001202979,0.008984346,0.2417030
42542.04050932,0.05276904,0.09775332,,-0.001202979,0.007184975,0.2411032
42542.04062506,0.05336883,0.09775332,,-0.001202979,0.008984346,0.2405034
42542.04074098,0.05336883,0.09835311,,-0.001202979,0.01378267,0.2435024
42542.04085654,0.05336883,0.09715353,,-0.001202979,0.01558204,0.2465013
42542.04097228,0.05216925,0.09775332,,-0.001202979,0.01258309,0.2435024
42542.04108801,0.05156946,0.09715353,,-0.001202979,0.01018393,0.2411032
42542.04120375,0.05276904,0.09775332,,-0.001202979,0.01138351,0.2417030
42542.04131949,0.05396862,0.09835311,,-0.001202979,0.01138351,0.2417030
